Nu_007_what.wav: 4
NegS_014_ooh.wav: 4
PS_186_ooh.wav: 4
Nu_011_pardon.wav: 4
spontB_280_uh-huh.wav: 4
spontB_099_uh-huh.wav: 4
PS_010_oh.wav: 4
NS_103_oh.wav: 4
spontB_308_aww.wav: 4
spontF_055_huh.wav: 4
Nu_032_what.wav: 4
NS_003_hm.wav: 4
Nu_014_huh.wav: 4
Nu_004_what.wav: 4
PS_117_wow.wav: 4
PR_040_yeah.wav: 4
PS_109_ooh.wav: 4
PS_107_wow.wav: 4
PS_049_wow.wav: 4
NegS_047_ugh.wav: 4
PS_104_oh.wav: 4
PS_037_wow.wav: 4
NS_006_hm.wav: 4
PS_144_gosh.wav: 4
sun_004_absolutely.wav: 4
Nu_013_pardon.wav: 4
spontD_033_okay.wav: 4
NegS_002_jeez.wav: 4
PR_002_yup.wav: 4
NS_093_ah.wav: 4
NS_081_hm.wav: 4
NS_018_hm.wav: 4
spontB_148_ah.wav: 4
PS_034_wow.wav: 4
sun1_018_yup.wav: 4
spontB_319_aww.wav: 3
NegS_059_uh-oh.wav: 3
PR_014_yes.wav: 3
spontD_386_okay.wav: 3
PS_108_wow.wav: 3
spontB_195_okay.wav: 3
Nu_009_pardon.wav: 3
sun2_049_huh.wav: 3
PS_014_oh.wav: 3
PR_024_yes.wav: 3
sun_031_absolutely.wav: 3
sun1_032_right.wav: 3
NR_027_no.wav: 3
spontC_017_okay.wav: 3
Nu_018_pardon.wav: 3
PS_009_oh.wav: 3
NS_104_ah.wav: 3
NR_024_no.wav: 3
NS_042_uh.wav: 3
PS_073_gosh.wav: 3
NegS_053_ooh.wav: 3
PR_022_yes.wav: 3
NegS_067_ugh.wav: 3
sun_023_yes.wav: 3
spontB_190_ah.wav: 3
sun_029_exactly.wav: 3
PR_046_mhm.wav: 3
PS_046_hm.wav: 3
sun_012_mhm.wav: 3
spontC_172_okay.wav: 3
spontD_048_huh.wav: 3
sun_026_exactly.wav: 3
PS_099_ooh.wav: 3
spontC_401_okay.wav: 3
sun_020_yup.wav: 3
PR_063_mhm.wav: 3
Nu_023_pardon.wav: 3
PR_036_yeah.wav: 3
NS_097_oh.wav: 3
sun2_008_huh.wav: 3
NR_038_no.wav: 3
PR_038_yeah.wav: 3
sun_014_yup.wav: 3
PS_003_uh.wav: 3
PS_177_ooh.wav: 3
Sy_029_mmm.wav: 3
spontB_368_yes.wav: 3
PR_023_yes.wav: 3
Sy_026_ah.wav: 3
sun_017_mhm.wav: 3
sun_024_absolutely.wav: 3
spontE_152_okay.wav: 3
PS_166_ooh.wav: 3
PR_003_yes.wav: 3
PR_060_yes.wav: 3
Sy_073_aww.wav: 3
NegS_015_jeez.wav: 3
Nu_043_pardon.wav: 3
spontE_005_okay.wav: 3
sun_016_exactly.wav: 3
spontF_280_okay.wav: 3
PS_150_ooh.wav: 3
PS_023_wow.wav: 3
spontB_310_aww.wav: 3
NR_009_no.wav: 3
sun2_042_mmm.wav: 3
PS_067_wow.wav: 2
Sy_049_uh-oh.wav: 2
NR_001_no.wav: 2
PS_122_gosh.wav: 2
sun_027_absolutely.wav: 2
PS_086_mmm.wav: 2
sun_010_yup.wav: 2
NR_042_no.wav: 2
PS_153_ooh.wav: 2
PS_193_oh.wav: 2
NS_80_hm.wav: 2
Nu_016_pardon.wav: 2
NR_114_no.wav: 2
NS_066_hm.wav: 2
Nu_056_what.wav: 2
PS_043_wow.wav: 2
spontD_383_okay.wav: 2
NR_015_no.wav: 2
Sy_032_aww.wav: 2
NR_055_no.wav: 2
NR_115_no.wav: 2
NR_052_no.wav: 2
PS_038_wow.wav: 2
NR_061_no.wav: 2
PS_044_wow.wav: 2
NegS_058_ugh.wav: 2
NS_102_hm.wav: 2
spontA_406_uh-huh.wav: 2
spontA_198_okay.wav: 2
PS_048_wow.wav: 2
spontB_328_yeah.wav: 2
Nu_040_what.wav: 2
PS_199_ah.wav: 2
sun_042_exactly.wav: 2
sun_001_absolutely.wav: 2
sun1_005_mhm.wav: 2
NegS_069_jeez.wav: 2
PR_059_yes.wav: 2
Sy_030_mmm.wav: 2
spontF_386_okay.wav: 2
PR_008_yes.wav: 2
spontC_366_huh.wav: 2
spontB_300_aww.wav: 2
PR_030_yup.wav: 2
NegS_031_ugh.wav: 2
PS_175_jeez.wav: 2
NegS_041_ooh.wav: 2
NR_047_no.wav: 2
NS_087_huh.wav: 2
PR_050_yes.wav: 2
Sy_081_uh-oh.wav: 2
sun_045_yeah.wav: 2
NR_062_no.wav: 1
Sy_033_uh-oh.wav: 1
Nu_029_pardon.wav: 1
Sy_074_aww.wav: 1
NR_045_no.wav: 1
Sy_005_uh-oh.wav: 1
spontE_405_okay.wav: 1
spontE_391_okay.wav: 1
PS_138_ooh.wav: 1
NR_048_no.wav: 1
Sy_058_mmm.wav: 1
NS_039_ah.wav: 1
PR_032_mhm.wav: 1
spontF_053_okay.wav: 1
sun_032_yes.wav: 1
NS_015_hm.wav: 1
spontF_234_okay.wav: 1
PS_059_ooh.wav: 1
Nu_027_pardon.wav: 1
NR_084_no.wav: 1
sun_041_exactly.wav: 1
NR_026_no.wav: 1
spontB_383_uh-huh.wav: 1
spontE_275_okay.wav: 1
PS_055_goodness.wav: 1
sun_044_absolutely.wav: 1
NR_057_no.wav: 1
PS_119_wow.wav: 1
PS_051_ah.wav: 1
PS_168_uh-oh.wav: 1
Sy_68_mmm.wav: 1
PR_041_yeah.wav: 1
PS_017_uh.wav: 1
